Rk,,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TSA,Pt/TSA,Adj. Pts,Possessions,ThreshPts,Adj Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,% of TRB,% of STL,% of PF,% of AST,% of BLK,% of ThreshPts,Position,Pos Num,Est Pos 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Pos 2,Trim 2,Tm Avg 2,Adj Pos 3,Trim 3,Tm Avg 3,Adj Pos 4,Position,Est Off. Role 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Off. Role 2,Trim 2,Tm Avg 2,Adj Off. Role 3,Trim 3,Tm Avg 3,Adj Off. Role 4,Offensive Role,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw BPM,% Min,Contrib,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw OBPM,% Min,Contrib,Player,Pos,Off. Role,Minutes,MPG,BPM,OBPM,DBPM,Contrib,VORP,ReMPG,ReMin,ExpBPM,ReBPM,ReOBPM,ReDBPM
10,#31 Elodie Lalotte,21,21,,284,42,95,0.442,0,0,,42,95,0.442,,12,22,0.55,27,54,81,11,7,14,13,32,96,105,0.92,100.1,627,30,16.0,15.1,3.5,0.0,1.8,2.1,4.3,8.6,12.9,1.1,2.2,5.1,29.7%,13.1%,27.9%,10.5%,31.6%,17.4%,PF,4,4.8,4.7,4.7,3.11,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,3.8,3.8,3.8,3.07,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,#31 Elodie Lalotte,0.860,-0.712,-0.313,0.389,0.987,-0.964,0.226,0.174,0.000,1.046,0.768,-0.367,1.8,-0.3,2.5,1.0,1.1,6.1,33.8%,2.1,#31 Elodie Lalotte,0.605,-0.428,-0.188,0.477,0.476,-0.850,0.441,0.081,0.000,0.282,0.162,-0.439,2.5,-0.9,2.6,-1.6,0.3,2.9,33.8%,1.0,#31 Elodie Lalotte (4th),4.6,3.8,284,13.5,0.9,-0.3,1.2,0.3,0.98,11.4,55.3,-2.8,0.3,-0.7,1.0
11,#33 Abby Muse,21,21,,410,52,114,0.456,0,0,,52,114,0.456,,16,27,0.59,37,72,109,17,15,37,16,33,120,126,0.95,124.9,905,41,13.8,12.6,3.0,0.0,1.9,1.8,4.1,8.0,12.0,1.7,4.1,3.6,27.7%,19.5%,19.9%,11.3%,57.9%,16.4%,PF,4,4.8,4.7,4.7,3.11,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,3.9,3.9,3.9,3.07,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,#33 Abby Muse,0.860,-0.714,-0.314,0.389,0.990,-0.964,0.222,0.175,0.000,1.043,0.763,-0.367,1.9,0.2,2.3,3.5,1.1,9.0,48.8%,4.4,#33 Abby Muse,0.605,-0.429,-0.189,0.477,0.476,-0.853,0.440,0.082,0.000,0.283,0.157,-0.439,2.4,-0.6,2.5,-0.5,0.3,4.1,48.8%,2.0,#33 Abby Muse (1st),4.6,3.8,410,19.5,3.8,0.8,3.0,1.9,2.83,16.4,13.3,-1.9,3.6,0.7,2.9
12,#35 Alexis Mark,21,21,,537,87,176,0.494,0,5,0,87,171,0.509,,20,33,0.61,51,70,121,41,30,14,45,37,194,191,1.02,201.4,1186,74,17.0,14.8,2.8,0.0,3.5,3.8,4.3,5.9,10.2,2.5,1.2,3.1,23.5%,29.7%,17.1%,20.8%,16.7%,22.7%,SF,3,3.1,3.1,3.1,3.11,3.0,3.0,3.00,3.0,3.0,3.00,3.0,3.0,2.7,2.8,2.8,3.07,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,#35 Alexis Mark,0.860,-0.655,-0.288,0.389,0.809,-0.964,0.395,0.149,0.000,1.187,1.012,-0.367,4.1,-0.9,2.6,3.1,-0.4,8.5,63.9%,5.4,#35 Alexis Mark,0.605,-0.391,-0.172,0.477,0.476,-0.732,0.513,-0.003,0.000,0.236,0.408,-0.439,4.0,-1.1,2.2,-0.3,-0.1,4.6,63.9%,3.0,#35 Alexis Mark (3rd),3.0,2.7,537,25.6,3.3,1.4,1.9,2.1,3.36,21.5,0.0,-1.0,3.3,1.4,1.9
13,#44 Mallory McGwire,21,19,,456,96,194,0.495,26,68,0.382,70,126,0.556,,24,37,0.65,34,130,164,37,24,28,37,44,242,210,1.15,250.2,1007,109,24.8,19.3,3.7,2.6,3.7,3.7,3.4,12.9,16.3,2.4,2.8,4.4,37.5%,28.0%,23.9%,22.1%,39.4%,39.7%,C,5,4.8,4.8,4.8,3.11,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,1.1,1.4,1.4,3.07,1.4,1.4,3.00,1.4,1.4,3.00,1.4,1.4,#44 Mallory McGwire,0.860,-0.580,-0.255,0.389,1.001,-0.964,0.212,0.176,0.000,1.034,0.748,-0.367,10.3,0.1,3.0,2.9,-2.3,14.1,54.3%,7.6,#44 Mallory McGwire,0.605,-0.343,-0.151,0.477,0.476,-0.860,0.435,0.087,0.000,0.285,0.143,-0.439,9.1,-1.4,2.6,-0.8,-0.7,8.7,54.3%,4.7,#44 Mallory McGwire (1st),4.7,1.4,456,24.0,8.8,5.5,3.3,4.8,5.89,19.8,0.0,-1.3,8.8,5.5,3.3
1,#1 Katia Stamatelopoulos,21,7,,41,4,6,0.667,1,1,1,3,5,0.6,,1,2,0.5,0,4,4,5,3,1,5,1,10,7,1.45,9.4,84,5,11.2,7.1,2.4,1.2,5.9,5.9,0.0,4.7,4.7,3.6,1.2,1.2,10.8%,47.8%,7.4%,35.7%,23.5%,20.1%,PG,1,1.1,1.0,1.0,2.99,1.0,1.0,3.00,1.1,1.1,3.00,1.1,1.1,1.9,3.1,3.1,3.15,2.9,2.9,3.02,2.9,2.9,3.00,2.9,2.9,#1 Katia Stamatelopoulos,0.860,-0.664,-0.292,0.389,0.586,-0.964,0.607,0.117,0.000,1.364,1.319,-0.367,4.6,-2.2,0.6,6.0,-1.0,8.0,5.6%,0.4,#1 Katia Stamatelopoulos,0.605,-0.397,-0.175,0.477,0.476,-0.583,0.604,-0.109,0.000,0.179,0.717,-0.439,4.1,-0.6,-0.5,1.0,-1.7,2.2,5.6%,0.1,#1 Katia Stamatelopoulos (1st),1.1,2.9,41,5.9,4.3,1.2,3.1,0.2,0.35,3.7,136.3,-4.1,-2.2,-2.9,0.7
2,#2 Tori Williams,21,18,,553,70,183,0.382,46,130,0.354,24,53,0.453,,14,19,0.737,6,99,105,39,31,1,22,37,200,191,1.05,183.3,1137,55,16.1,16.1,1.7,4.0,3.4,1.9,0.5,8.7,9.2,2.7,0.1,3.3,21.0%,36.6%,20.4%,20.6%,1.7%,17.1%,PG,1,2.5,2.4,2.4,2.99,2.4,2.4,3.00,2.4,2.4,3.00,2.4,2.4,3.2,3.2,3.2,3.15,3.1,3.1,3.02,3.1,3.1,3.00,3.1,3.1,#2 Tori Williams,0.860,-0.673,-0.296,0.389,0.742,-0.964,0.459,0.139,0.000,1.240,1.104,-0.367,4.1,0.7,1.5,2.3,-0.2,8.4,75.6%,6.3,#2 Tori Williams,0.605,-0.403,-0.177,0.477,0.476,-0.687,0.540,-0.035,0.000,0.219,0.501,-0.439,4.9,0.3,0.0,-0.8,-0.5,3.9,75.6%,3.0,#2 Tori Williams (4th),2.4,3.1,553,30.7,4.7,2.9,1.8,3.6,5.06,25.1,0.0,-0.4,4.7,2.9,1.8
3,#4 Mckenna Hofschild,21,18,,548,87,199,0.437,26,64,0.406,61,135,0.452,,57,73,0.781,4,46,50,100,20,1,36,22,257,231,1.11,236.8,1126,82,21.0,17.7,6.5,2.3,8.9,3.2,0.4,4.1,4.4,1.8,0.1,2.0,10.1%,23.8%,12.2%,53.4%,1.8%,25.7%,PG,1,0.7,0.7,1.0,2.99,0.7,1.0,3.00,0.7,1.0,3.00,0.7,1.0,0.3,0.6,1.0,3.15,0.4,1.0,3.02,0.4,1.0,3.00,0.4,1.0,#4 Mckenna Hofschild,0.860,-0.560,-0.246,0.389,0.580,-0.964,0.613,0.116,0.000,1.369,1.327,-0.367,7.5,2.1,0.7,1.8,-3.6,8.5,75.0%,6.4,#4 Mckenna Hofschild,0.605,-0.330,-0.145,0.477,0.476,-0.579,0.606,-0.112,0.000,0.177,0.725,-0.439,7.0,2.4,-0.2,-0.5,-2.6,6.1,75.0%,4.6,#4 Mckenna Hofschild (5th),1.0,1.0,548,30.4,4.8,5.1,-0.3,3.6,5.10,24.9,0.0,-0.4,4.8,5.1,-0.3
4,#5 Ellie Boni,21,16,,396,41,87,0.471,6,18,0.333,35,69,0.507,,14,19,0.737,4,42,46,13,4,6,12,24,102,95,1.07,93.7,814,30,11.5,10.7,2.3,0.7,1.6,1.5,0.5,5.2,5.7,0.5,0.7,2.9,12.8%,6.6%,18.5%,9.6%,14.6%,12.9%,PG,1,3.2,2.9,2.9,2.99,2.9,2.9,3.00,2.9,2.9,3.00,2.9,2.9,4.3,4.2,4.2,3.15,4.1,4.1,3.02,4.1,4.1,3.00,4.1,4.1,#5 Ellie Boni,0.860,-0.728,-0.320,0.389,0.800,-0.964,0.404,0.148,0.000,1.194,1.025,-0.367,1.7,-0.1,1.0,0.3,1.4,4.2,54.2%,2.3,#5 Ellie Boni,0.605,-0.438,-0.193,0.477,0.476,-0.726,0.517,-0.008,0.000,0.234,0.421,-0.439,2.2,-0.3,0.2,-0.9,0.4,1.6,54.2%,0.9,#5 Ellie Boni (2nd),2.9,4.1,396,24.8,0.5,0.6,-0.1,0.3,1.35,19.8,18.0,-1.3,0.4,0.5,-0.1
5,#10 Alexis Eberhardt,21,5,,12,1,2,0.5,1,1,1,0,1,0,,1,2,0.5,0,1,1,0,0,0,1,1,4,3,1.39,3.7,25,2,15.2,8.1,8.1,4.1,0.0,4.1,0.0,4.1,4.1,0.0,0.0,4.1,9.2%,0.0%,25.4%,0.0%,0.0%,26.0%,PG,1,3.2,1.4,1.4,2.99,1.4,1.4,3.00,1.4,1.4,3.00,1.4,1.4,3.8,4.0,4.0,3.15,3.8,3.8,3.02,3.8,3.8,3.00,3.8,3.8,#10 Alexis Eberhardt,0.860,-0.713,-0.314,0.389,0.630,-0.964,0.566,0.123,0.000,1.329,1.259,-0.367,6.3,-3.9,0.5,-1.5,0.4,1.9,1.6%,0.0,#10 Alexis Eberhardt,0.605,-0.429,-0.189,0.477,0.476,-0.612,0.586,-0.088,0.000,0.190,0.656,-0.439,6.1,-2.5,-0.4,-1.8,-1.0,0.5,1.6%,0.0,#10 Alexis Eberhardt (2nd),1.4,3.8,12,2.4,-1.8,-0.5,-1.3,0.0,0.00,1.3,146.0,-4.5,-4.3,-4.2,-0.1
6,#11 Petra Farkas,21,17,,281,29,73,0.397,17,41,0.415,12,32,0.375,,3,4,0.75,4,35,39,7,3,2,9,12,78,75,1.04,71.5,578,21,12.4,12.6,0.7,2.9,1.2,1.6,0.7,6.1,6.8,0.5,0.3,2.1,15.3%,7.0%,13.0%,7.3%,6.8%,13.1%,SG,2,3.3,3.1,3.1,2.99,3.1,3.1,3.00,3.1,3.1,3.00,3.1,3.1,4.4,4.3,4.3,3.15,4.2,4.2,3.02,4.2,4.2,3.00,4.2,4.2,#11 Petra Farkas,0.860,-0.734,-0.323,0.389,0.818,-0.964,0.387,0.150,0.000,1.180,1.000,-0.367,2.3,-0.5,1.2,0.2,1.6,4.8,38.4%,1.8,#11 Petra Farkas,0.605,-0.442,-0.195,0.477,0.476,-0.738,0.510,0.001,0.000,0.238,0.396,-0.439,3.2,-0.6,0.4,-0.7,0.5,2.8,38.4%,1.1,#11 Petra Farkas (4th),3.1,4.2,281,16.5,1.1,1.8,-0.7,0.4,1.18,13.4,56.3,-2.4,0.5,1.1,-0.6
7,#12 Jamie Bonnarens,21,18,,311,56,117,0.479,25,53,0.472,31,64,0.484,,11,13,0.846,8,42,50,9,8,5,8,13,148,123,1.21,137.3,639,55,21.5,18.3,2.0,3.9,1.4,1.3,1.3,6.6,7.8,1.3,0.8,2.0,17.8%,16.8%,12.7%,8.5%,15.5%,30.4%,SG,2,3.3,3.2,3.2,2.99,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,2.8,3.0,3.0,3.15,2.8,2.8,3.02,2.8,2.8,3.00,2.8,2.8,#12 Jamie Bonnarens,0.860,-0.660,-0.290,0.389,0.826,-0.964,0.379,0.151,0.000,1.173,0.989,-0.367,7.3,0.0,1.5,1.5,-0.2,10.0,42.5%,4.2,#12 Jamie Bonnarens,0.605,-0.395,-0.174,0.477,0.476,-0.743,0.506,0.005,0.000,0.240,0.385,-0.439,7.3,-0.3,0.7,-0.3,-0.1,7.3,42.5%,3.1,#12 Jamie Bonnarens (3rd),3.2,2.8,311,17.3,6.3,6.3,0.0,2.7,3.53,14.1,46.3,-2.3,5.2,5.2,0.0
8,#14 Cali Clark,21,17,,215,43,81,0.531,1,6,0.167,42,75,0.56,,14,20,0.7,24,53,77,11,3,9,19,25,101,90,1.12,93.2,442,33,21.1,18.3,4.5,0.2,2.5,4.3,5.4,12.0,17.4,0.7,2.0,5.7,39.5%,9.1%,35.4%,15.0%,40.3%,26.4%,PF,4,5.8,5.5,5.0,2.99,5.5,5.0,3.00,5.5,5.0,3.00,5.5,5.0,2.8,3.0,3.0,3.15,2.8,2.8,3.02,2.8,2.8,3.00,2.8,2.8,#14 Cali Clark,0.860,-0.660,-0.290,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,4.8,-1.6,3.2,0.0,-0.3,6.2,29.4%,1.8,#14 Cali Clark,0.605,-0.394,-0.173,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,4.8,-2.6,3.5,-2.1,-0.1,3.6,29.4%,1.1,#14 Cali Clark (2nd),5.0,2.8,215,12.6,2.5,2.6,-0.1,0.7,1.32,10.2,78.3,-3.0,1.0,1.1,-0.1
9,#22 Lauren Brocke,21,5,,20,1,3,0.333,1,3,0.333,0,0,-,,0,0,,0,1,1,2,1,0,2,4,3,3,1.00,2.7,41,1,6.7,7.3,0.0,2.4,4.9,4.9,0.0,2.4,2.4,2.4,0.0,9.7,5.5%,32.6%,60.9%,29.2%,0.0%,6.3%,SF,3,1.4,2.5,2.5,2.99,2.5,2.5,3.00,2.5,2.5,3.00,2.6,2.6,3.5,3.9,3.9,3.15,3.7,3.7,3.02,3.7,3.7,3.00,3.7,3.7,#22 Lauren Brocke,0.860,-0.708,-0.311,0.389,0.756,-0.964,0.446,0.141,0.000,1.229,1.085,-0.367,1.5,-1.0,0.3,-0.6,0.8,1.0,2.7%,0.0,#22 Lauren Brocke,0.605,-0.425,-0.187,0.477,0.476,-0.696,0.535,-0.029,0.000,0.222,0.482,-0.439,2.1,-1.1,-0.1,-3.7,-0.1,-2.9,2.7%,-0.1,#22 Lauren Brocke (1st),2.6,3.7,20,4.0,-2.7,-3.9,1.2,-0.1,-0.02,2.2,143.3,-4.4,-4.2,-4.3,0.1
10,#24 Sydney Mech,21,10,,235,21,48,0.438,4,14,0.286,17,34,0.5,,3,5,0.6,10,13,23,17,4,13,3,19,49,50,0.98,44.6,483,11,9.2,9.9,1.0,0.8,3.5,0.6,2.1,2.7,4.8,0.8,2.7,3.9,10.8%,11.1%,24.6%,21.2%,53.2%,8.0%,SF,3,3.2,3.1,3.1,2.99,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,3.9,3.9,3.9,3.15,3.8,3.8,3.02,3.8,3.8,3.00,3.7,3.7,#24 Sydney Mech,0.860,-0.711,-0.313,0.389,0.825,-0.964,0.380,0.151,0.000,1.174,0.990,-0.367,0.9,2.3,1.2,2.2,1.0,7.6,32.1%,2.4,#24 Sydney Mech,0.605,-0.428,-0.188,0.477,0.476,-0.743,0.507,0.004,0.000,0.240,0.386,-0.439,1.5,1.2,1.1,-0.5,0.3,3.6,32.1%,1.2,#24 Sydney Mech (4th),3.2,3.7,235,23.5,3.9,2.6,1.3,1.3,1.90,16.8,71.7,-1.8,2.6,1.6,1.0
11,#32 Makayla Hemingway,21,8,,39,5,9,0.556,2,5,0.4,3,4,0.75,,1,6,0.167,0,7,7,2,2,5,1,4,13,12,1.12,12.0,80,4,14.9,11.2,7.5,2.5,2.5,1.2,0.0,8.7,8.7,2.5,6.2,5.0,19.8%,33.5%,31.2%,15.0%,123.3%,18.4%,SG,2,4.9,3.2,3.2,2.99,3.3,3.3,3.00,3.3,3.3,3.00,3.3,3.3,3.4,3.7,3.7,3.15,3.6,3.6,3.02,3.6,3.6,3.00,3.6,3.6,#32 Makayla Hemingway,0.860,-0.701,-0.309,0.389,0.837,-0.964,0.368,0.153,0.000,1.164,0.973,-0.367,3.6,0.9,1.3,7.1,0.8,13.8,5.3%,0.7,#32 Makayla Hemingway,0.605,-0.421,-0.185,0.477,0.476,-0.751,0.502,0.010,0.000,0.243,0.369,-0.439,4.1,0.3,0.1,0.7,0.2,5.4,5.3%,0.3,#32 Makayla Hemingway (1st),3.3,3.6,39,4.9,10.1,4.4,5.7,0.5,0.65,3.3,137.0,-4.2,-1.0,-2.3,1.3
12,#33 Bengisu Alper,21,18,,132,15,40,0.375,3,6,0.5,12,34,0.353,,7,14,0.5,0,16,16,12,2,1,11,10,40,46,0.87,36.0,271,5,13.3,14.7,5.2,1.1,4.4,4.1,0.0,5.9,5.9,0.7,0.4,3.7,13.4%,9.9%,23.1%,26.6%,7.3%,6.6%,SG,2,2.5,2.3,2.3,2.99,2.3,2.3,3.00,2.3,2.3,3.00,2.3,2.3,3.7,3.8,3.8,3.15,3.6,3.6,3.02,3.6,3.6,3.00,3.6,3.6,#33 Bengisu Alper,0.860,-0.702,-0.309,0.389,0.733,-0.964,0.468,0.138,0.000,1.247,1.117,-0.367,-0.1,-0.7,0.8,0.0,0.5,0.6,18.1%,0.1,#33 Bengisu Alper,0.605,-0.422,-0.186,0.477,0.476,-0.681,0.544,-0.040,0.000,0.216,0.514,-0.439,1.4,-0.7,-0.2,-1.3,-0.3,-1.1,18.1%,-0.2,#33 Bengisu Alper (3rd),2.3,3.6,132,7.3,-3.1,-2.1,-1.0,-0.6,-0.20,6.0,106.0,-3.7,-3.4,-2.8,-0.6
13,#34 Liah Davis,21,6,,25,6,10,0.6,0,0,,6,10,0.6,,1,2,0.5,2,6,8,0,0,2,0,4,13,11,1.19,12.0,51,5,23.4,19.5,3.9,0.0,0.0,0.0,3.9,11.7,15.6,0.0,3.9,7.8,35.3%,0.0%,48.7%,0.0%,76.9%,32.7%,C,5,7.0,5.7,5.0,2.99,5.7,5.0,3.00,5.7,5.0,3.00,5.7,5.0,3.2,3.7,3.7,3.15,3.6,3.6,3.02,3.6,3.6,3.00,3.6,3.6,#34 Liah Davis,0.860,-0.701,-0.308,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,5.3,0.0,2.8,-0.1,0.8,8.8,3.4%,0.3,#34 Liah Davis,0.605,-0.421,-0.185,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,5.3,0.0,2.8,-3.0,0.2,5.3,3.4%,0.2,#34 Liah Davis (1st),5.0,3.6,25,4.2,5.1,4.3,0.8,0.2,0.24,2.5,141.7,-4.3,-2.9,-3.0,0.1
14,#35 Lore Devos,21,18,,525,85,202,0.421,15,40,0.375,70,162,0.432,,31,35,0.886,25,98,123,27,21,21,33,28,216,217,0.99,197.0,1079,51,18.3,18.7,3.2,1.4,2.5,3.1,2.3,9.1,11.4,1.9,1.9,2.6,25.9%,26.1%,16.2%,15.0%,38.5%,16.8%,SG,2,4.0,3.8,3.8,2.99,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,3.6,3.6,3.6,3.15,3.5,3.5,3.02,3.4,3.4,3.00,3.4,3.4,#35 Lore Devos,0.860,-0.693,-0.305,0.389,0.902,-0.964,0.307,0.162,0.000,1.113,0.884,-0.367,2.3,-0.7,2.2,2.9,0.6,7.3,71.8%,5.2,#35 Lore Devos,0.605,-0.416,-0.183,0.477,0.476,-0.794,0.475,0.041,0.000,0.260,0.280,-0.439,3.3,-1.2,1.5,-0.1,0.2,3.7,71.8%,2.6,#35 Lore Devos (0),3.8,3.4,525,29.2,3.6,2.7,1.0,2.6,4.03,23.9,0.0,-0.6,3.6,2.7,1.0
15,#42 Karly Murphy,21,14,,288,61,108,0.565,0,0,,61,108,0.565,,36,39,0.923,49,62,111,5,8,5,20,32,158,125,1.26,147.1,592,63,24.8,18.2,6.6,0.0,0.8,3.4,8.3,10.5,18.8,1.4,0.8,5.4,42.6%,18.1%,33.8%,5.1%,16.7%,37.7%,SF,3,5.8,5.4,5.0,2.99,5.4,5.0,3.00,5.4,5.0,3.00,5.4,5.0,2.4,2.7,2.7,3.15,2.5,2.5,3.02,2.5,2.5,3.00,2.5,2.5,#42 Karly Murphy,0.860,-0.642,-0.283,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,7.8,-2.4,3.4,0.0,-0.7,8.1,39.4%,3.2,#42 Karly Murphy,0.605,-0.383,-0.169,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,6.9,-2.6,4.6,-1.9,-0.2,6.8,39.4%,2.7,#42 Karly Murphy (0),5.0,2.5,288,20.6,4.4,5.8,-1.4,1.7,2.52,16.0,54.0,-2.0,3.4,4.6,-1.2
16,#44 Maria Torres,21,8,,34,5,10,0.5,0,3,0,5,7,0.714,,0,0,,0,1,1,1,2,4,2,4,10,10,1.00,9.1,70,2,13.1,14.3,0.0,0.0,1.4,2.9,0.0,1.4,1.4,2.9,5.7,5.7,3.2%,38.4%,35.8%,8.6%,113.2%,12.3%,SF,3,3.4,3.2,3.2,2.99,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,4.4,4.2,4.2,3.15,4.0,4.0,3.02,4.0,4.0,3.00,4.0,4.0,#44 Maria Torres,0.860,-0.724,-0.318,0.389,0.827,-0.964,0.378,0.151,0.000,1.173,0.987,-0.367,0.9,-1.6,0.2,6.9,1.4,7.8,4.7%,0.4,#44 Maria Torres,0.605,-0.436,-0.192,0.477,0.476,-0.744,0.506,0.005,0.000,0.241,0.383,-0.439,1.7,-1.4,0.0,0.4,0.4,1.0,4.7%,0.0,#44 Maria Torres (0),3.2,4.0,34,4.3,4.1,0.0,4.1,0.2,0.28,2.8,138.7,-4.3,-2.6,-3.4,0.8
1,#0 Hanna Cavinder,21,21,,700,133,290,0.459,19,64,0.297,114,226,0.504,,51,70,0.729,14,53,67,74,31,3,56,39,336,321,1.05,307.9,1469,93,21.0,19.7,4.8,1.3,5.0,3.8,1.0,3.6,4.6,2.1,0.2,2.7,11.4%,21.1%,18.2%,30.3%,6.5%,22.8%,PG,1,1.8,1.8,1.8,3.06,1.7,1.7,3.00,1.7,1.7,3.00,1.7,1.7,2.0,2.2,2.2,3.03,2.1,2.1,3.00,2.1,2.1,3.00,2.1,2.1,#0 Hanna Cavinder,0.860,-0.622,-0.274,0.389,0.659,-0.964,0.538,0.127,0.000,1.306,1.219,-0.367,4.9,-0.4,1.0,2.0,-1.7,5.8,85.9%,5.0,#0 Hanna Cavinder,0.605,-0.370,-0.163,0.477,0.476,-0.631,0.574,-0.075,0.000,0.197,0.616,-0.439,5.2,0.0,0.3,-0.6,-1.5,3.4,85.9%,2.9,#0 Hanna Cavinder (1st),1.7,2.1,700,33.3,0.2,1.9,-1.7,0.1,1.86,28.0,0.0,0.1,0.2,1.9,-1.7
2,#1 Haley Cavinder,21,21,,733,149,349,0.427,43,127,0.339,106,222,0.478,,58,69,0.841,24,123,147,71,36,8,50,23,399,379,1.05,365.8,1538,112,23.8,22.7,4.5,2.8,4.6,3.3,1.6,8.0,9.6,2.3,0.5,1.5,23.9%,23.4%,10.3%,27.8%,16.5%,26.2%,PG,1,3.0,2.9,2.9,3.06,2.8,2.8,3.00,2.8,2.8,3.00,2.8,2.8,1.9,2.1,2.1,3.03,2.0,2.0,3.00,2.0,2.0,3.00,2.0,2.0,#1 Haley Cavinder,0.860,-0.616,-0.271,0.389,0.787,-0.964,0.416,0.146,0.000,1.205,1.043,-0.367,6.3,0.5,1.8,2.8,-1.4,10.0,89.9%,9.0,#1 Haley Cavinder,0.605,-0.366,-0.161,0.477,0.476,-0.717,0.522,-0.014,0.000,0.230,0.439,-0.439,6.7,-0.1,0.7,0.1,-0.6,6.8,89.9%,6.1,#1 Haley Cavinder (4th),2.8,2.0,733,34.9,4.4,5.3,-0.9,3.9,5.71,29.3,0.0,0.4,4.4,5.3,-0.9
3,#2 Keely Brown,21,18,,162,14,36,0.389,2,10,0.2,12,26,0.462,,8,13,0.615,5,12,17,5,8,3,10,14,38,42,0.91,34.3,340,6,10.1,10.6,3.8,0.6,1.5,2.9,1.5,3.5,5.0,2.4,0.9,4.1,12.5%,23.5%,28.3%,8.9%,28.0%,6.8%,SG,2,3.1,2.8,2.8,3.06,2.8,2.8,3.00,2.7,2.7,3.00,2.7,2.7,4.8,4.6,4.6,3.03,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,#2 Keely Brown,0.860,-0.758,-0.334,0.389,0.779,-0.964,0.424,0.144,0.000,1.211,1.054,-0.367,-0.4,-1.7,1.1,2.3,2.1,3.4,19.9%,0.7,#2 Keely Brown,0.605,-0.458,-0.202,0.477,0.476,-0.711,0.526,-0.018,0.000,0.228,0.450,-0.439,0.8,-1.4,0.7,-0.9,0.5,-0.3,19.9%,-0.1,#2 Keely Brown (5th),2.7,4.6,162,9.0,-2.2,-1.8,-0.4,-0.4,-0.05,7.4,96.0,-3.5,-2.7,-2.4,-0.3
4,#3 Kendyll Kinzer,21,19,,278,33,85,0.388,30,72,0.417,3,13,0.231,,3,5,0.6,6,22,28,9,3,5,4,11,99,87,1.14,91.4,583,33,15.7,14.6,0.9,5.1,1.5,0.7,1.0,3.8,4.8,0.5,0.9,1.9,12.0%,5.1%,13.0%,9.3%,27.2%,20.4%,SF,3,3.3,3.2,3.2,3.06,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,3.6,3.7,3.7,3.03,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,#3 Kendyll Kinzer,0.860,-0.707,-0.311,0.389,0.828,-0.964,0.377,0.152,0.000,1.172,0.986,-0.367,4.9,0.6,1.0,0.8,0.9,8.2,34.1%,2.8,#3 Kendyll Kinzer,0.605,-0.425,-0.187,0.477,0.476,-0.745,0.505,0.006,0.000,0.241,0.382,-0.439,5.6,0.2,0.5,-0.4,0.3,6.3,34.1%,2.1,#3 Kendyll Kinzer (2nd),3.2,3.7,278,14.6,2.5,4.7,-2.3,0.8,1.53,12.1,57.3,-2.6,1.6,3.5,-1.9
